Date,Series,Open ,High ,Low ,Prev_close,ltp,Close,vwap,52W_L,52W_L,volume,value,no_of_trades
18-Mar-25,EQ,204.28,219.1,204.28,203.69,218.91,218.19,213.74,304.7,146.3,79201906,16928573547,367430
17-Mar-25,EQ,200,207.2,199.17,201.43,204.28,203.69,203.89,304.7,146.3,48729405,9935325478,312138
13-Mar-25,EQ,208.2,208.6,200.2,205.46,202.5,201.43,203.98,304.7,144.3,60780855,12398380094,278069
12-Mar-25,EQ,209.09,212.5,201.2,208.07,205.8,205.46,205.12,304.7,144.3,80010768,16411613881,320372
11-Mar-25,EQ,205.01,210.42,199.8,211.28,208.5,208.07,204.61,304.7,144.3,122391053,25042091436,655855
10-Mar-25,EQ,217.41,219.09,210.55,216.83,211.51,211.28,213.37,304.7,144.3,62786821,13396732461,293972
07-Mar-25,EQ,223.89,224.65,216,225.43,217.1,216.83,219.76,304.7,144.3,43864788,9639673208,224254
06-Mar-25,EQ,231.44,231.44,224.5,227.02,225.02,225.43,227.37,304.7,144.3,31864115,7245036038,193971
05-Mar-25,EQ,229,231.75,225.36,227.61,227.07,227.02,228.13,304.7,144.3,33095222,7549985172,196956
04-Mar-25,EQ,220.6,229.66,218.7,222.14,226.9,227.61,226.69,304.7,144.3,40794122,9247507892,230022
03-Mar-25,EQ,222.05,225.58,215.25,222.1,222.47,222.14,220.58,304.7,144.3,33262928,7337106835,237045
28-Feb-25,EQ,226,228.46,217.82,229.04,221.5,222.1,222.58,304.7,144.3,115467128,25700617574,299830
27-Feb-25,EQ,226,229.74,225.05,225.63,228.91,229.04,227.43,304.7,144.3,33845022,7697304415,166607
25-Feb-25,EQ,224.2,230.18,223.05,222.69,225.8,225.63,227.37,304.7,144.3,48478366,11022488333,273484
24-Feb-25,EQ,219.98,227.8,219.98,230.36,222.57,222.69,224.48,304.7,144.3,43335473,9727901617,239930
21-Feb-25,EQ,233,238.73,228.87,233.93,229.81,230.36,232.42,304.7,144.3,36768250,8545689654,249247
20-Feb-25,EQ,231.5,236.65,230.11,234.1,232.95,233.93,233.95,304.7,144.3,27119319,6344459408,187397
19-Feb-25,EQ,220.6,234.6,220,223.31,234,234.1,231.09,304.7,144.3,47896911,11068436661,294295
18-Feb-25,EQ,220,224.6,216.52,218.53,222.5,223.31,220.92,304.7,144.3,35519896,7847078157,220740
17-Feb-25,EQ,213.19,219.13,210.51,215.99,218.83,218.53,216.81,304.7,144.3,23560419,5108219452,260613
14-Feb-25,EQ,218.54,219.72,213.44,217.87,216.44,215.99,216.25,304.7,144.3,32738152,7079678971,188566
13-Feb-25,EQ,218.01,220.44,216.47,214.7,217.49,217.87,218.58,304.7,144.3,25633804,5603010523,173231
12-Feb-25,EQ,213.01,219.35,206.75,215.45,217,214.7,212.91,304.7,144.3,86778158,18475869012,468042
